,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
83,86,114.4834,0.061,1.5136,121.0908,0.0259,1.2295,184.1426,2.5508,2.9494,290.9676,13.8771,0.3839,329.917,11.7963,0.4997,535.2204,12.6801,3.9624,559.155,8.3047,1.3668,604.9383,32.0073,3.0861,1902.0326,1058.1831,110.2147,-9.329442174,1.711039,1.177779,166.554535
84,87,113.9611,0.0072,1.7719,119.958,0.0388,0.9593,183.766,2.4272,4.2751,292.3,11.3275,0.4371,323.6025,12.9932,0.4671,532.5869,8.5597,3.3208,560.2913,8.7945,1.5851,606.1266,36.1195,3.059,1885.5019,1060.6605,112.2503,-11.24441444,1.714496,1.1801,164.191757
85,88,103.4,0.0279,1.8503,109.6007,0.0994,1.127,178.2206,1.6442,4.7104,311.0342,11.3571,0.4592,336.2163,12.1917,0.8271,539.0041,3.7413,1.6132,550.5733,8.9153,3.0981,627.9838,37.6059,4.9654,1932.5181,1136.4465,103.9165,-11.28319456,1.686688,1.174815,166.875183
86,89,97.8142,0.0561,1.896,105.499,0.1358,1.3985,185.9621,1.5037,4.6095,320.0146,10.8515,1.1664,359.1232,12.2372,2.0369,541.2049,8.3344,2.0393,553.9011,5.3756,3.6188,653.9883,30.8986,6.53,1937.6208,1188.882,89.5232,-9.844627884,1.663031,1.175787,172.549988
87,90,102.2741,0.0584,1.8039,111.7216,0.153,1.3197,189.9433,1.2015,5.369,332.1561,10.4851,0.4836,365.5316,11.7211,0.7932,537.8828,6.986,3.7965,551.3433,6.7994,3.0279,629.0707,36.3879,5.4088,1939.4584,1215.2351,106.6069,-11.02974327,1.683379,1.174123,171.529327
88,91,116.3027,0.0203,1.9721,126.031,0.1679,1.4197,186.3755,1.1272,7.2525,331.837,11.2845,0.5987,359.5192,10.4397,1.1772,532.6149,13.2202,4.4396,569.2439,7.5946,0.9245,605.815,34.3688,2.5219,1867.4618,1185.5277,120.1479,-12.18737372,1.716028,1.182595,166.13855
89,92,116.3656,0.0079,2.1207,126.0272,0.1227,1.2745,183.7959,1.257,7.28,334.0048,11.1847,0.594,343.1848,9.7898,0.5475,516.2609,16.936,3.6513,565.8267,6.5541,1.4027,594.3434,34.8148,3.1666,1878.0396,1168.8248,130.6681,-11.77315437,1.730548,1.180256,163.548889
90,93,110.8213,0.0898,2.1632,117.4775,0.113,1.2117,186.6873,1.6419,5.9127,315.5514,11.1239,0.4497,344.6503,10.9127,0.4343,530.0255,6.8784,3.926,565.4192,7.1044,1.5285,616.418,41.9332,4.4428,1898.031,1203.3951,126.6167,-10.72333014,1.701627,1.178909,165.36731
91,94,95.1424,0.283,1.9138,102.2832,0.1471,1.2774,181.2911,2.9005,4.219,290.6017,11.5591,1.9092,333.7146,13.6626,0.4669,522.5198,7.7057,2.9346,550.1482,5.416,1.117,647.2475,31.4826,6.2314,1950.3731,1223.2828,108.2869,-7.805094882,1.667865,1.173679,170.674438
92,95,95.7398,0.2937,2.1044,103.952,0.1464,1.6451,182.142,2.6074,4.6842,300.0247,9.5791,1.5782,330.1092,13.4039,0.5839,527.8215,11.9989,3.2908,548.2374,5.7633,2.175,629.9665,30.8575,5.6514,1950.0629,1258.5749,109.5115,-8.98908075,1.675743,1.173278,175.085876
93,98,118.236,0.1201,1.9974,122.5855,0.0213,1.9394,183.9244,1.4049,5.9128,335.6149,9.3699,1.1742,364.4711,12.668,0.6471,525.8361,23.9457,3.3042,578.3514,4.1627,0.843,589.594,27.8239,2.671,1860.3822,1202.1966,123.3037,-13.0710333,1.725117,1.183105,166.879929
94,99,101.2385,0.1391,1.9291,103.282,0.1181,1.8359,182.7756,0.7948,5.3515,348.1934,10.4445,0.5274,369.7037,12.1169,1.4893,540.6359,5.2504,2.7082,560.7363,5.586,2.8154,641.0937,38.6475,7.6374,1935.0559,1229.7336,102.0506,-13.14922105,1.675235,1.175079,167.951553
95,100,85.6693,0.1801,2.1242,90.3949,0.2276,1.8246,190.5166,0.4734,5.2988,362.9509,12.0124,0.6491,363.8663,11.1582,0.736,537.0524,6.3939,1.1702,553.1474,6.7426,2.3405,685.7436,36.6642,8.3811,1968.3651,1259.0046,90.3891,-12.23380946,1.646013,1.172351,169.635269
96,101,103.7054,0.1474,1.7256,110.6763,0.0909,1.8767,195.01,0.5814,5.43,343.8734,9.6091,1.0294,383.0844,12.3945,1.5456,551.1984,5.6513,1.8933,570.8376,10.891,1.1952,629.2857,39.8433,6.0227,1922.3292,1224.7962,96.7053,-13.17714524,1.676313,1.176833,174.126404
97,102,116.7036,0.027,1.7293,124.6441,0.0133,1.5563,192.5495,1.2547,4.0816,332.2125,10.8909,0.552,378.7094,12.9194,0.7011,545.0234,30.3443,4.1256,571.2058,14.1681,0.772,583.9472,14.0161,2.1569,1897.824,1147.1751,114.3058,-11.75357606,1.716929,1.177876,175.113434
98,103,116.9022,0.0414,1.7497,124.0844,0.0075,1.6008,187.9634,1.4782,3.0149,314.6712,10.1588,0.8804,381.5413,13.9581,0.5728,551.6258,22.6042,4.0267,572.3904,6.9643,1.0088,593.2656,31.2796,2.9619,1893.7456,1144.9678,110.0405,-10.66045364,1.709346,1.17877,171.166229
99,104,90.3082,0.1025,1.9503,101.1131,0.0749,1.5655,193.9327,1.4992,2.9139,293.4354,12.4385,0.4252,347.4113,13.9737,0.6596,543.1302,5.2847,1.2143,550.0417,8.2271,1.2503,658.4219,36.6636,6.6681,1973.4544,1145.3762,94.5924,-11.32222568,1.658538,1.170641,171.070297
100,105,78.4985,0.141,1.8641,91.6953,0.1286,1.6446,185.4322,1.0934,4.0174,297.5553,11.7476,0.7992,329.1099,13.5608,0.5129,530.7919,4.4409,1.4863,544.7977,10.655,3.5572,689.7627,29.3414,7.7805,1974.4904,1195.9812,87.8304,-12.08941941,1.63642,1.172387,175.138489
101,106,105.0305,0.0096,1.8657,116.6939,0.0372,1.6343,180.2043,1.6346,4.8836,317.5756,11.3679,0.5952,325.2631,12.6836,0.8523,542.731,4.71,1.3395,567.2789,12.7072,1.9757,592.1296,34.5684,4.2885,1902.1371,1177.6934,109.2565,-13.41365376,1.697064,1.178704,176.884628
102,107,119.0185,0.0238,1.8042,131.4414,0.0793,1.8315,176.6434,2.0994,4.9348,329.509,13.5205,0.6569,342.7789,10.0477,0.7584,493.6466,40.8521,3.6256,557.6081,7.946,0.5588,585.0941,8.6548,1.3663,1852.9517,1133.0833,132.6926,-11.79166591,1.753971,1.18278,174.577057
103,108,117.8089,0.0133,1.9715,132.1983,0.0216,1.654,183.206,1.3954,5.6094,337.2107,10.6271,0.9069,369.2857,10.3115,0.5972,503.5662,40.1802,4.394,557.8864,9.2344,0.5203,587.7851,11.422,2.6222,1852.8705,1159.7295,127.3148,-12.69509206,1.746547,1.182994,173.046631
104,109,100.9272,0.0631,1.9043,118.3705,0.1057,1.6696,186.8604,0.9159,6.0563,334.2809,11.7602,0.5943,376.5781,11.7055,0.587,541.8141,3.6578,1.6928,561.0296,6.3206,1.9503,627.8499,39.0471,4.7197,1911.1203,1173.8548,97.8588,-13.50025014,1.686082,1.178104,169.983124
105,110,73.3137,0.1823,1.8157,97.83,0.3313,1.5362,184.7872,0.4056,6.9605,328.7757,10.6181,0.578,384.1652,12.3143,0.6886,528.9009,6.2897,0.9423,550.1241,3.4268,1.7638,706.8863,36.0322,8.2121,1965.2553,1213.8483,82.6405,-13.22414574,1.637847,1.173453,167.365219
106,111,90.7578,0.163,1.7787,111.7736,0.167,1.4149,183.9743,0.9661,5.8798,324.1201,10.1676,0.3248,381.6765,13.3347,0.5514,539.1469,6.1915,1.1891,555.4804,2.294,2.8317,655.491,39.4269,5.7741,1949.9065,1140.1401,93.1531,-12.41177129,1.668677,1.17343,167.733627
107,112,118.319,0.1349,1.6129,136.9456,0.0136,1.4407,186.5024,1.4995,4.7022,329.6091,9.9038,0.698,378.7704,11.6698,1.133,519.287,34.963,4.6567,565.8637,6.5482,1.0345,604.2495,17.5278,0.9828,1855.2987,1117.2463,117.2736,-11.25828241,1.733274,1.183215,170.793777
108,113,121.439,0.1832,1.5591,133.7813,0.0186,1.3637,181.6919,2.5593,3.1633,330.4067,9.906,0.8785,345.6417,11.9912,0.5793,490.1146,34.8628,4.4998,564.0308,8.4035,0.7974,588.1135,11.7824,2.9546,1877.2592,1066.1565,118.1821,-8.898029049,1.750365,1.179308,171.831406
109,114,113.5915,0.1172,1.5346,122.7152,0.0965,1.1439,184.5214,2.1439,3.5979,313.0351,12.0836,0.4435,323.4046,11.0257,0.5012,542.6469,10.7384,3.1731,575.0841,8.5255,2.3767,605.3251,27.8562,4.0987,1896.2509,1091.828,104.9831,-9.970882896,1.698957,1.179265,169.667343
110,115,87.8294,0.1338,1.4264,91.2802,0.2085,1.1536,185.2601,1.8181,3.5747,301.9668,12.6487,0.5662,320.7002,10.078,0.6183,517.9122,6.3374,2.0734,547.8552,7.0479,1.3646,687.4512,27.1457,7.7308,1984.8856,1113.5349,79.7603,-8.92381971,1.645294,1.170016,167.719391
111,116,92.7696,0.1131,1.3727,101.2046,0.1912,1.3937,187.3831,1.5086,4.4301,315.5775,11.7913,0.6438,328.3031,10.7689,1.1037,519.2061,5.3254,3.469,548.2955,6.278,2.0749,672.9669,30.8422,5.9835,1966.9059,1100.3881,84.3159,-8.454944238,1.660939,1.171508,165.384079
112,117,119.2146,0.0128,1.3837,128.4023,0.3022,1.5193,186.5674,1.7041,5.1805,319.9567,11,0.457,358.9176,10.287,2.1713,509.8703,12.2653,6.107,574.2837,6.4179,1.5312,601.716,30.0253,1.0094,1862.5097,1066.4916,102.9716,-7.612825818,1.726147,1.182777,163.411026
113,119,117.6498,0.0679,1.7382,128.9897,0.2503,1.5588,184.4961,1.3911,5.669,335.6803,9.7247,0.4904,364.3284,11.7269,2.3496,521.5279,12.5931,6.5361,574.0912,6.2996,1.5603,611.2745,31.548,1.749,1863.4067,1101.5673,105.553,-8.684801151,1.71984,1.182994,163.910141
114,120,88.1515,0.1599,1.7882,98.2866,0.1763,1.5916,187.1263,1.1035,5.5001,328.3893,11.0217,0.7312,362.2721,9.7489,2.1342,519.5011,5.9315,2.8936,541.229,6.0503,1.1334,672.8474,32.5928,6.5986,1971.6807,1141.7009,82.8592,-9.016502937,1.660282,1.170867,165.963333
115,121,92.1773,0.1036,1.8259,97.5124,0.1945,1.4046,187.4257,1.0718,6.1705,320.0404,11.6742,0.3426,342.8259,11.6931,1.0893,531.2504,4.0627,2.2172,547.4391,6.621,1.3424,679.2176,31.3405,6.2876,1949.1012,1181.9341,96.1226,-11.53426131,1.65508,1.174593,167.136047
116,122,115.3683,0.0663,1.5761,116.4212,0.0244,1.7568,186.9147,1.7732,5.1472,322.4827,12.4691,0.7347,330.5762,11.4007,0.7395,533.2961,10.4608,3.5854,571.4722,6.0195,1.5272,600.8679,35.4487,3.0336,1884.1359,1138.3987,113.6271,-11.74786571,1.70928,1.180527,167.627579
117,123,121.8273,0.0598,1.6108,125.3908,0.1165,1.7623,183.3117,2.6548,3.8702,311.6761,12.4602,1.2013,337.1869,11.2243,0.5723,494.695,36.0206,2.7987,567.6515,14.4201,1.5339,577.8517,8.4237,0.982,1874.7283,1112.2091,133.8289,-10.62543858,1.751269,1.179725,170.196396
118,124,120.4464,0.0928,1.543,125.5874,0.0512,1.5727,182.619,2.6657,3.5185,288.9123,12.2745,0.412,339.1794,13.7206,0.4609,539.2158,37.3011,3.6256,572.9737,9.0602,2.112,582.8979,6.3241,1.9246,1854.2161,1123.9213,124.5064,-11.41986624,1.723627,1.184191,177.134644
119,125,95.9983,0.0204,1.69,101.3742,0.0919,1.7932,173.6426,1.5997,3.9698,274.1409,12.2772,0.3729,346.6957,14.314,0.4834,542.0992,7.9602,1.7971,551.4141,4.9078,3.4067,638.3691,37.1987,6.2754,1949.7944,1194.9966,105.0088,-11.83640737,1.667737,1.1735,173.002258
120,126,86.787,0.09,1.7818,90.203,0.1276,1.8308,173.6591,1.1005,4.3106,282.9785,13.0219,0.3862,346.7158,14.5872,0.7027,540.5548,6.5494,0.7386,546.5606,4.1337,2.9645,691.2406,37.0955,7.091,1955.7123,1190.1603,97.7077,-10.97841295,1.643637,1.174222,166.770874
121,127,103.2103,0.0584,1.9147,104.6616,0.0416,1.8863,174.3724,0.858,4.8627,319.0253,11.8616,0.9737,351.3741,13.4763,0.6475,540.3461,3.7629,1.1549,554.9443,6.1553,3.955,633.0053,46.3283,4.8108,1933.6848,1177.5305,106.1706,-12.205195,1.682177,1.174758,166.864075
122,128,118.8545,0.0049,1.8905,120.1173,0.0182,1.7431,185.2167,1.1794,4.7526,331.7122,11.1695,0.4674,367.787,12.8914,1.0767,535.6892,23.1643,4.8098,568.0154,7.0431,1.2564,585.2902,29.4547,1.2124,1884.3237,1179.6181,116.1792,-12.65737871,1.720703,1.179839,171.304337
123,129,118.2755,0.0394,1.8057,120.7896,0.0072,1.7466,189.3642,1.4634,4.8212,336.1046,11.591,0.6239,358.7474,12.6127,0.7274,544.9277,28.2229,4.8594,570.8222,10.6546,2.0487,576.1713,17.335,0.7241,1876.7411,1191.4629,117.3731,-12.85240882,1.718381,1.181191,176.512787
124,130,99.9944,0.1038,1.9858,104.8421,0.1226,2.024,191.6024,0.905,5.6529,345.4884,12.288,0.8827,354.2937,11.5321,0.895,540.6563,6.3451,2.4087,556.4413,7.1562,0.5707,619.5979,41.2824,5.9044,1939.052,1260.5477,107.0389,-13.55465526,1.681496,1.174348,177.679962
125,131,87.5753,0.1154,1.9611,94.8332,0.2109,1.953,179.9953,0.7735,6.2811,316.0234,13.1133,1.3054,356.0511,12.597,0.6345,534.4173,6.1899,2.101,549.5579,5.3285,0.671,668.1968,33.1005,7.5466,1944.4833,1270.2366,97.9397,-13.71435655,1.650097,1.175958,179.234253
126,132,99.9376,0.0417,1.9037,106.2523,0.1156,1.7167,176.7455,1.4841,5.0498,298.3911,11.6847,0.7364,350.4586,15.0709,0.7166,541.7264,7.0823,0.9803,552.9617,3.3757,2.9489,617.5386,36.3018,5.7438,1927.6926,1218.5827,108.0363,-13.72558898,1.681955,1.17611,175.124756
127,133,120.3333,0.0342,1.7432,123.7382,0.0131,1.7224,179.3923,1.9408,4.9191,305.1737,12.4683,0.568,344.2601,13.2308,0.5384,529.6957,34.2827,3.2751,569.9846,6.1559,2.1386,580.0139,14.0314,4.8072,1860.7801,1154.1412,126.8136,-12.56017741,1.730231,1.182941,171.506058
128,134,121.4034,0.0041,1.8617,124.428,0.0285,1.577,179.0754,2.0261,4.1891,315.2655,11.5658,0.5933,343.3607,12.6391,1.0029,515.8799,38.0873,2.8956,563.8549,6.3656,1.1542,579.5688,11.8048,4.447,1871.7222,1136.1358,127.3873,-12.08973316,1.739632,1.180842,171.850952
129,135,107.7305,0.0535,1.9603,116.1255,0.0701,1.6361,174.3345,1.0412,5.6805,330.1413,11.6605,1.5152,349.0958,13.1123,1.7242,550.6571,6.8781,2.7981,554.843,9.4538,2.5916,605.3537,34.7145,4.1326,1903.4966,1212.1323,107.9679,-12.45230844,1.693965,1.17869,174.716568
130,136,89.887,0.2201,1.7913,108.8153,0.0595,1.2004,180.1601,1.1966,6.0455,336.2772,12.2854,0.6037,342.8884,10.487,0.412,532.6666,6.0091,3.3586,546.1162,7.4015,5.509,666.2459,31.3008,6.1363,1933.2175,1188.8692,90.9099,-10.79373676,1.657743,1.17688,171.946854
131,137,90.8688,0.0962,1.6562,124.1964,0.0354,1.3249,195.5289,1.1353,4.9303,347.451,10.69,0.9326,356.0247,11.2536,1.3627,524.399,4.435,6.2908,542.3628,6.4255,2.2115,652.93,42.4063,5.469,1944.3506,1111.8316,87.4159,-8.860378449,1.680011,1.173491,164.996277
132,138,108.3382,0.0256,1.4724,145.3411,0.2068,0.8154,201.3463,1.083,4.3714,343.6262,8.8683,0.288,363.9863,10.3133,0.5361,517.061,7.455,6.9215,559.5006,5.2658,1.7045,622.7921,48.7477,4.7863,1876.3947,1036.3829,100.7417,-8.197978893,1.717114,1.181008,159.811646
133,139,106.7556,0.0219,1.5651,144.9942,0.4593,1.3799,198.6642,1.2382,4.1157,329.3887,9.3967,0.4466,358.9387,10.8247,0.8054,504.6465,8.7895,5.9928,550.7561,3.2069,1.4534,611.6405,44.9659,2.2741,1888.5844,994.8351,96.3456,-6.246046287,1.72608,1.178921,159.770065
134,140,101.0677,0.1433,1.5262,142.7664,0.1326,2.1375,203.3694,1.0495,5.4431,341.309,7.8148,1.277,370.3685,12.0168,0.7095,525.6738,10.717,8.6323,545.1603,3.9766,1.3114,636.7825,44.5929,2.3244,1877.7863,1087.2182,87.5578,-5.7354414,1.697082,1.182061,163.750488
135,141,92.1807,0.2296,1.4946,128.3112,0.131,1.3245,193.9036,1.9488,4.8585,327.4198,7.7817,0.5791,373.5097,12.345,0.9865,526.1146,22.1392,9.9387,533.2219,1.8857,2.3373,640.7835,33.5316,4.9303,1930.3746,1107.0169,89.4362,-5.075175378,1.675946,1.176137,170.323303
136,142,104.6344,0.1368,1.7149,125.9502,0.0668,1.3497,177.5789,2.0267,2.8467,304.893,8.1685,0.9004,361.8605,12.2319,0.6476,538.8945,16.8828,8.4455,548.4703,2.5844,0.9179,610.3073,32.8041,5.832,1923.8926,1119.1936,89.615,-7.746987456,1.687689,1.176129,174.304871
137,143,112.8707,0.0222,1.6633,129.5525,0.0831,1.3013,185.198,2.2929,2.8874,306.5911,9.7767,0.5375,344.5264,12.2246,0.6462,541.2881,14.2072,5.9415,560.2763,4.5638,0.7869,598.5984,33.4825,4.95,1899.5253,1081.4346,100.783,-9.648907515,1.704911,1.178527,171.162979
138,144,107.833,0.013,1.7175,125.9402,0.0402,1.2116,177.991,1.5433,4.0924,314.231,11.4817,0.5792,341.1649,12.2865,0.4346,539.9523,8.4359,4.1085,553.0823,5.8221,0.5449,607.1499,38.2428,2.926,1918.2567,1087.0407,101.8436,-10.93222822,1.702006,1.175984,168.539505
139,145,102.4162,0.0434,1.8004,120.2403,0.0427,1.4511,177.717,0.7179,5.3093,331.5344,10.2104,0.6473,347.1528,12.2274,0.454,550.4723,4.1134,1.3987,556.8682,8.2713,2.8025,639.4553,41.6603,4.742,1906.5157,1148.668,96.5267,-12.57322962,1.679238,1.178928,168.133774
140,146,91.6443,0.0842,1.9407,109.1586,0.1394,1.5606,191.1499,0.8958,5.3017,330.8203,12.4473,0.8282,362.2698,11.7955,0.4254,536.1538,4.7918,1.6431,554.8773,5.4381,3.7615,645.8872,39.0694,6.1664,1952.922,1172.0241,96.8984,-12.38654539,1.670371,1.172953,170.663803
141,147,105.475,0.0756,1.9795,118.6023,0.0948,1.8432,181.4129,0.6667,5.382,332.6793,10.908,1.1473,385.4289,11.4744,0.6892,553.1129,5.8903,1.4711,571.8014,8.4179,2.148,611.3523,41.2079,5.202,1902.5165,1226.5191,102.9766,-13.25188168,1.685901,1.179137,175.697098
142,148,111.861,0.0324,2.0692,121.5263,0.0818,1.8625,173.5482,0.6933,5.8721,330.7299,9.7941,0.5008,378.6633,12.285,0.811,549.0794,17.3891,2.726,569.1588,23.5744,2.833,576.5157,16.4965,2.8615,1884.9861,1207.874,115.2904,-13.72194942,1.710348,1.180355,177.157898
143,149,109.2601,0.0018,2.1086,120.3824,0.0938,1.9326,174.1961,0.809,7.4261,309.9339,10.3181,1.3102,369.8924,12.9849,0.4713,542.2604,12.5271,2.11,569.2778,9.7894,1.2771,573.6516,34.7298,2.6991,1880.0835,1228.526,120.0597,-14.73217777,1.714221,1.180986,174.277267
144,150,103.7798,0.0023,1.9194,117.3271,0.0516,1.8975,181.3211,1.1693,7.0346,304.6959,11.1547,0.5409,363.4371,13.1227,1.1847,542.0962,5.5899,1.3703,571.0681,5.6775,2.6979,596.7225,42.0304,5.191,1882.2441,1225.3079,112.7055,-14.9474137,1.698424,1.181598,173.177567
145,151,96.3185,0.0073,1.8365,109.5988,0.0576,1.9321,181.8255,1.5232,5.2244,302.0979,12.7717,0.503,332.3942,12.8847,0.4665,532.9083,3.6191,1.1607,558.1605,6.5116,0.7654,607.9059,41.3189,4.8959,1930.7209,1213.0604,115.7337,-13.9211211,1.689587,1.175128,173.576462
146,152,105.4174,0.0219,1.9772,115.3359,0.0202,1.7861,188.0426,1.7023,4.3165,317.1416,13.2453,0.6545,319.4049,11.8722,0.5955,551.6624,5.2216,0.7206,569.0142,7.5171,1.3097,602.1757,40.1133,4.8543,1895.2567,1195.6777,113.2737,-13.15951221,1.69063,1.180123,175.470047
147,153,108.0396,0.0713,1.8088,115.3237,0.0024,1.8008,175.4444,1.8126,3.8251,302.3663,12.191,0.5632,331.3791,13.0161,0.5677,551.3762,4.7542,0.9587,563.7594,8.702,2.825,580.9183,42.0727,4.2836,1909.3522,1180.0455,116.9305,-12.59337269,1.701607,1.177354,176.38768
148,154,112.2528,0.1628,1.912,119.1727,0.0073,1.5614,181.1125,2.0126,3.5089,306.0336,11.9935,0.5037,347.4484,13.686,0.6297,557.1297,9.1765,2.7918,571.0981,7.998,1.5715,594.6921,38.4316,4.4889,1888.9649,1153.2059,114.3582,-11.62368148,1.6994,1.180365,173.335678
149,155,105.9793,0.0853,1.7873,115.1651,0.0132,1.4614,187.8636,1.6188,3.4267,317.9844,11.419,0.715,386.2053,12.6044,0.7622,549.6901,7.9268,3.5314,561.7682,7.2291,0.974,621.1939,42.555,5.3798,1931.8225,1151.4601,98.6485,-10.04674885,1.68595,1.174705,170.108139
150,156,99.3038,0.1129,1.7587,109.8561,0.0266,1.4983,191.4764,1.2224,3.7163,318.0343,10.8377,0.7498,374.5519,13.4168,0.4367,542.0366,6.7522,4.3253,552.679,4.5068,0.7156,658.8578,42.0555,6.0524,1952.2349,1149.8475,97.2892,-9.781312125,1.667944,1.17292,166.201202
151,157,98.5219,0.1019,1.9372,110.6543,0.0284,0.9864,189.6503,1.0655,4.0394,315.5662,9.581,0.3381,368.1421,11.9713,0.4025,536.658,8.7259,5.2411,546.8855,5.7792,0.7016,664.6144,42.4208,6.4901,1936.8168,1131.525,92.2273,-9.603538542,1.669301,1.175137,163.851974
152,158,103.9888,0.0468,1.9022,117.9157,0.0877,1.2683,181.9228,1.4892,4.6351,323.1544,9.7088,1.0358,351.2843,12.0211,0.7439,533.7874,8.3577,5.609,540.8061,6.3576,0.6056,626.5921,39.1802,3.8403,1927.9412,1136.05,101.8081,-9.106487871,1.694054,1.175093,165.297653
153,159,111.9516,0.0287,2.0158,127.6624,0.3116,1.9489,173.4233,2.089,4.9447,333.4092,12.4868,1.1862,336.6422,9.7319,1.25,525.0819,16.0306,6.2796,551.3323,6.0999,1.3546,607.1691,28.8564,0.8978,1864.5055,1134.232,112.1692,-8.983558662,1.717167,1.183146,167.572327
154,162,103.5826,0.0398,1.8032,115.9888,0.4623,1.6676,172.1788,1.4564,6.817,296.9128,10.9867,0.7216,333.5812,10.0681,1.8435,519.7781,6.4401,2.4423,549.9061,4.5312,0.7266,625.1005,35.2076,4.2338,1892.2045,1151.8099,109.1508,-11.00207008,1.702944,1.179761,162.684433
155,164,109.289,0.003,1.6473,114.3505,0.2648,1.6829,181.1618,1.5487,7.7526,306.0779,10.9462,1.5754,358.0007,12.1547,3.8131,528.427,5.9018,5.7246,555.8586,6.7574,3.9772,620.3221,31.4847,3.6437,1882.7249,1174.7366,103.7739,-10.07693209,1.699966,1.181486,167.7798
156,165,112.85,0.0325,1.7577,115.6604,0.1788,1.5854,187.8796,0.9968,6.2187,356.1427,10.031,0.5566,369.0052,12.1448,1.8269,529.648,10.5336,5.8604,561.0954,6.6652,2.2015,603.2776,37.1248,3.0713,1922.1746,1210.3982,107.9507,-10.36069211,1.707567,1.175063,169.688293
157,166,115.2441,0.0381,1.7733,118.3312,0.0872,1.6234,199.1958,1.0493,4.5587,352.644,10.3683,0.6656,368.6932,12.0591,1.0096,549.8017,8.5863,4.3992,576.0557,7.8067,1.6986,621.7089,36.6285,4.5681,1896.7906,1176.8238,99.4876,-11.39671112,1.689651,1.179784,170.485687
158,167,102.9465,0.0835,1.7581,106.5756,0.1022,1.4901,194.1392,1.1476,3.5026,344.4224,11.1142,0.4969,351.9962,12.4031,0.5588,544.7605,7.7952,3.0812,560.612,6.1659,1.8005,630.9242,37.4029,6.7072,1954.9056,1165.498,94.226,-10.92965542,1.675776,1.172159,171.430618
159,168,105.4081,0.0678,1.8268,108.6438,0.1032,1.5469,190.2928,1.2099,3.6947,330.9967,12.1472,0.4299,354.3796,12.6201,0.7694,557.2743,6.4605,1.8734,568.3655,7.6596,1.8755,634.3047,36.7364,6.0899,1930.7491,1175.9042,98.5207,-11.98305646,1.671074,1.175941,172.516022
160,169,107.3782,0.0325,1.688,113.574,0.0614,1.5941,191.9587,1.8567,3.7353,314.91,12.0826,0.6811,341.4447,13.7943,0.6654,553.4692,6.3494,1.0081,569.2147,6.1856,1.6474,606.8133,36.6114,5.2649,1923.1694,1141.3232,99.9831,-12.59644749,1.687712,1.176135,174.028519
161,170,108.8875,0.0429,1.7641,117.4568,0.0468,1.6324,179.9902,1.7865,3.7787,291.376,12.0834,0.5137,339.0636,13.68,0.5278,552.2786,8.0082,1.6186,566.2662,8.2709,2.0105,581.2645,36.07,3.8932,1906.6505,1148.9471,109.908,-12.55798112,1.70265,1.17764,176.028336
162,171,109.3059,0.0447,1.6222,119.5443,0.0333,1.5743,180.6104,1.8794,3.9126,289.7023,12.2998,0.6549,335.339,13.4615,0.6071,555.936,7.0725,1.3441,573.1487,6.7853,2.342,584.3763,35.5252,4.6713,1884.9177,1139.3476,106.6423,-13.18429886,1.69875,1.181219,179.216125
163,172,101.4942,0.0155,1.8208,111.0851,0.0871,1.7396,183.9848,1.438,4.1744,310.579,11.3777,0.9598,352.4929,12.7904,0.4491,543.6755,6.2118,1.7083,558.0912,6.8034,1.9454,603.986,39.7878,4.7206,1934.9436,1174.4276,103.9694,-13.51807142,1.689491,1.174377,176.40593
164,173,104.4696,0.0497,1.9205,114.3171,0.0931,1.7236,185.6448,0.7094,4.7804,339.2545,11.4145,0.6851,359.2806,11.7851,0.8738,556.0164,4.9673,1.1345,567.9223,7.3839,1.2666,626.6393,41.1647,6.1748,1907.3278,1193.1805,93.2115,-14.06996647,1.677639,1.179018,173.482101
165,174,101.0611,0.0909,1.9426,113.7483,0.1395,1.7581,193.6251,0.7441,5.0537,354.1217,11.7866,0.6812,364.3439,12.3482,0.5454,546.4028,4.1815,1.4681,564.7118,5.7179,1.8278,619.8365,42.6032,5.2031,1932.7566,1176.861,100.0976,-13.71347804,1.683125,1.174994,173.23764
166,175,107.6683,0.0857,1.9296,122.8616,0.1022,1.7911,191.792,0.5106,5.1547,367.7776,11.4849,0.5886,375.8704,10.2759,0.5492,552.0471,3.266,1.153,578.11,12.7081,4.591,604.6347,41.845,4.4413,1898.6439,1205.0772,101.6883,-13.96278776,1.691185,1.179298,175.746964
167,176,110.0312,0.0577,1.8235,124.289,0.0804,1.7611,194.6732,1.0902,4.9045,357.1253,10.7865,0.5711,365.1021,11.0254,0.5273,552.483,4.1068,0.8168,577.0007,26.6776,4.4788,589.7474,23.0165,3.3509,1893.5299,1167.98,104.1998,-12.55503183,1.700183,1.17963,179.193741
168,177,108.334,0.0992,1.8477,118.9858,0.0755,1.8155,185.6739,1.1903,4.9229,323.1709,10.3058,1.922,366.0296,12.5231,1.0317,542.7725,5.7823,1.1612,565.5671,18.0982,4.3315,591.9193,28.3998,3.2573,1906.1112,1171.7607,101.2981,-11.34312176,1.701691,1.177604,174.236984
